mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.8733477115631105,0.8379142675215921,0.4364132881164551,0.1934207937731925,False,balanced,5,log2,6,11,576,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 6, 'min_samples_split': 11, 'n_estimators': 576}",0.6302995446725678,0.7622320385683866,0.7982959641733816,0.8249286778071341,0.837847856036841,0.7707208162516621,0.07482661741130459,50,0.9944624892098639,0.9938576620141667,0.9892656899981912,0.9901807181495921,0.9940676382660688,0.9923668395275765,0.0021864707045436724
2.5510331630706786,0.5369715022002758,0.4569204807281494,0.20645607465034763,True,balanced,5,log2,2,11,369,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 11, 'n_estimators': 369}",0.655089583895652,0.7766798229456255,0.7981780682752309,0.8246896131834949,0.8170162981054528,0.7743306772810913,0.06188818876767875,49,0.993330888445187,0.993788656265978,0.9880879849097861,0.9887309905120785,0.9934147509578544,0.9914706542181767,0.0025124221730679205
3.109056854248047,0.8305195237321128,0.3105051517486572,0.11218452295311403,True,balanced,30,log2,7,9,437,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 9, 'n_estimators': 437}",0.90381721902085,0.8454944825590316,0.9740163972500928,0.9702467570082658,0.9749253731343286,0.9337000457945137,0.05164068673280688,29,0.9999999999999999,0.9999999999999999,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.9999999999999998,9.930136612989092e-17
1.2706047534942626,0.2914608052802001,0.13463172912597657,0.0551367789895426,True,,5,sqrt,9,16,164,"{'bootstrap': True, 'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 9, 'min_samples_split': 16, 'n_estimators': 164}",0.9264996983198737,0.8687673893630263,0.9644456660665659,0.8692357089617055,0.8943471482014034,0.904659122182515,0.03660823156612787,46,0.9869389315221376,0.9751385876085283,0.971912221329987,0.9491096152026093,0.9855533152229424,0.9737305341772409,0.01360675155433139
4.1295270919799805,0.2995991603552209,0.944401216506958,0.08754242999275191,True,,,log2,1,13,747,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 747}",0.9772012578616351,0.9909075616412573,1.0,0.9897560048647004,0.9648646545414163,0.9845458957818017,0.012228984661782794,6,0.9999999999999998,0.9998948032821375,0.9997885220620291,0.9993783192752262,0.9998926116838486,0.9997908512606483,0.00021683748100196138
5.17754602432251,0.780615896254299,0.7372889995574952,0.3629924435783511,False,,10,sqrt,1,9,774,"{'bootstrap': False, 'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 774}",0.9768518518518519,0.9947856280193235,0.9999999999999999,0.9983333333333332,0.9759637188208616,0.989186906405074,0.010572909373287092,1,0.9999999999999998,0.9999999999999998,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999998,1.1102230246251565e-16
0.7892279148101806,0.13931021535417432,0.121830415725708,0.020330187036002378,True,,10,sqrt,7,10,127,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 10, 'n_estimators': 127}",0.9342599460362617,0.8651995388530115,0.9660541339779845,0.9268438339943026,0.9016834157814495,0.9188081737286019,0.033771742422364553,35,0.9960433436102929,0.9910135914361105,0.9941190015163798,0.9871303369988056,0.995068315151617,0.992674917742641,0.0032453783338900824
4.209497499465942,0.16459718321628253,0.3952826499938965,0.07285104756749423,True,,15,log2,1,17,602,"{'bootstrap': True, 'class_weight': None, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 17, 'n_estimators': 602}",0.9772012578616351,0.9928916886253841,0.9999999999999998,0.9866708754208754,0.9663963265610518,0.9846320296937892,0.011800937315862388,5,0.9997917317504945,0.9997885220620291,0.999584440429376,0.9989418866102725,0.9998926116838486,0.9995998385072042,0.00034388324562882887
4.897404718399048,0.9321225579417117,0.6823153018951416,0.35226941010745977,True,balanced,20,sqrt,8,4,712,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 712}",0.8968633886881544,0.8467103407362007,0.9751937912846297,0.9658462547252192,0.9513778175847143,0.9271983186037837,0.048539466600843274,30,0.9999999999999999,0.9998948032821375,1.0,1.0,0.9999999999999999,0.9999789606564274,4.20786871449641e-05
2.941636085510254,0.662741293293893,0.5647931098937988,0.3787511561151699,True,balanced,10,sqrt,5,15,492,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 492}",0.9149951180623078,0.8753728236525964,0.9877450980392156,0.9761524526198438,0.9751515151515153,0.9458834015050958,0.043476584989295304,22,0.9999999999999999,1.0,0.9999999999999999,1.0,0.9999999999999998,1.0,1.2161883888976234e-16
